Report Date,14-Day Period,FIPS,Locality,PCR Testing Encounters,Positive PCR Testing Encounters,PCR Percent Positivity
2020-10-19,"October 3, 2020 to October 16, 2020",51660,Harrisonburg,1583,107,0.0676
2020-10-19,"October 3, 2020 to October 16, 2020",51670,Hopewell,1202,138,0.1148
2020-10-19,"October 3, 2020 to October 16, 2020",51678,Lexington,1264,35,0.0277
2020-10-19,"October 3, 2020 to October 16, 2020",51680,Lynchburg,4446,270,0.0607
2020-10-19,"October 3, 2020 to October 16, 2020",51683,Manassas City,848,70,0.0825
2020-10-19,"October 3, 2020 to October 16, 2020",51685,Manassas Park,848,70,0.0825
2020-10-19,"October 3, 2020 to October 16, 2020",51690,Martinsville,20,3,0.15
2020-10-19,"October 3, 2020 to October 16, 2020",51700,Newport News,4545,166,0.0365
2020-10-19,"October 3, 2020 to October 16, 2020",51710,Norfolk,5908,239,0.0405
2020-10-19,"October 3, 2020 to October 16, 2020",51720,Norton,233,8,0.0343
2020-10-19,"October 3, 2020 to October 16, 2020",51730,Petersburg,1903,112,0.0589
2020-10-19,"October 3, 2020 to October 16, 2020",51735,Poquoson,192,7,0.0365
2020-10-19,"October 3, 2020 to October 16, 2020",51740,Portsmouth,2035,97,0.0477
2020-10-19,"October 3, 2020 to October 16, 2020",51750,Radford,535,48,0.0897
2020-10-19,"October 3, 2020 to October 16, 2020",51760,Richmond City,7970,283,0.0355
2020-10-19,"October 3, 2020 to October 16, 2020",51770,Roanoke City,13171,903,0.0686
2020-10-19,"October 3, 2020 to October 16, 2020",51775,Salem,2590,182,0.0703
2020-10-19,"October 3, 2020 to October 16, 2020",51790,Staunton,2121,51,0.024
2020-10-19,"October 3, 2020 to October 16, 2020",51800,Suffolk,1925,88,0.0457
2020-10-19,"October 3, 2020 to October 16, 2020",51810,Virginia Beach,9081,314,0.0346
2020-10-19,"October 3, 2020 to October 16, 2020",51820,Waynesboro,1169,61,0.0522
2020-10-19,"October 3, 2020 to October 16, 2020",51830,Williamsburg,7,0,0
2020-10-19,"October 3, 2020 to October 16, 2020",51840,Winchester,2404,150,0.0624
2020-10-26,"September 26, 2020 to October 9, 2020",51001,Accomack,559,10,0.0179
2020-10-26,"September 26, 2020 to October 9, 2020",51003,Albemarle,4073,186,0.0457
2020-10-26,"September 26, 2020 to October 9, 2020",51005,Alleghany,305,13,0.0426
2020-10-26,"September 26, 2020 to October 9, 2020",51007,Amelia,266,7,0.0263
2020-10-26,"September 26, 2020 to October 9, 2020",51009,Amherst,800,66,0.0825
2020-10-26,"September 26, 2020 to October 9, 2020",51011,Appomattox,458,24,0.0524
2020-10-26,"September 26, 2020 to October 9, 2020",51013,Arlington,6724,222,0.033
2020-10-26,"September 26, 2020 to October 9, 2020",51015,Augusta,2239,45,0.0201
2020-10-26,"September 26, 2020 to October 9, 2020",51017,Bath,95,3,0.0316
2020-10-26,"September 26, 2020 to October 9, 2020",51019,Bedford,1876,143,0.0762
2020-10-26,"September 26, 2020 to October 9, 2020",51021,Bland,132,0,0
2020-10-26,"September 26, 2020 to October 9, 2020",51023,Botetourt,695,31,0.0446
2020-10-26,"September 26, 2020 to October 9, 2020",51025,Brunswick,624,39,0.0625
2020-10-26,"September 26, 2020 to October 9, 2020",51027,Buchanan,87,12,0.1379
2020-10-26,"September 26, 2020 to October 9, 2020",51029,Buckingham,332,23,0.0693
2020-10-26,"September 26, 2020 to October 9, 2020",51031,Campbell,990,64,0.0646
2020-10-26,"September 26, 2020 to October 9, 2020",51033,Caroline,547,22,0.0402
2020-10-26,"September 26, 2020 to October 9, 2020",51035,Carroll,408,16,0.0392
2020-10-26,"September 26, 2020 to October 9, 2020",51036,Charles City,91,0,0
2020-10-26,"September 26, 2020 to October 9, 2020",51037,Charlotte,561,71,0.1266
2020-10-26,"September 26, 2020 to October 9, 2020",51041,Chesterfield,9161,404,0.0441
2020-10-26,"September 26, 2020 to October 9, 2020",51043,Clarke,238,11,0.0462
2020-10-26,"September 26, 2020 to October 9, 2020",51045,Craig,75,9,0.12
2020-10-26,"September 26, 2020 to October 9, 2020",51047,Culpeper,832,42,0.0505
2020-10-26,"September 26, 2020 to October 9, 2020",51049,Cumberland,162,7,0.0432
2020-10-26,"September 26, 2020 to October 9, 2020",51051,Dickenson,117,3,0.0256
2020-10-26,"September 26, 2020 to October 9, 2020",51053,Dinwiddie,360,21,0.0583
2020-10-26,"September 26, 2020 to October 9, 2020",51057,Essex,344,4,0.0116
2020-10-26,"September 26, 2020 to October 9, 2020",51059,Fairfax,28796,1098,0.0381
2020-10-26,"September 26, 2020 to October 9, 2020",51061,Fauquier,1100,34,0.0309
2020-10-26,"September 26, 2020 to October 9, 2020",51063,Floyd,332,11,0.0331
2020-10-26,"September 26, 2020 to October 9, 2020",51065,Fluvanna,586,19,0.0324
2020-10-26,"September 26, 2020 to October 9, 2020",51067,Franklin County,844,100,0.1185
2020-10-26,"September 26, 2020 to October 9, 2020",51069,Frederick,1340,45,0.0336
2020-10-26,"September 26, 2020 to October 9, 2020",51071,Giles,311,14,0.045
2020-10-26,"September 26, 2020 to October 9, 2020",51073,Gloucester,679,43,0.0633
2020-10-26,"September 26, 2020 to October 9, 2020",51075,Goochland,804,21,0.0261
2020-10-26,"September 26, 2020 to October 9, 2020",51077,Grayson,256,17,0.0664
2020-10-26,"September 26, 2020 to October 9, 2020",51079,Greene,677,44,0.065
2020-10-26,"September 26, 2020 to October 9, 2020",51081,Greensville,406,38,0.0936
2020-10-26,"September 26, 2020 to October 9, 2020",51083,Halifax,1239,45,0.0363
2020-10-26,"September 26, 2020 to October 9, 2020",51085,Hanover,2641,137,0.0519
2020-10-26,"September 26, 2020 to October 9, 2020",51087,Henrico,11047,398,0.036
2020-10-26,"September 26, 2020 to October 9, 2020",51089,Henry,1535,145,0.0945
2020-10-26,"September 26, 2020 to October 9, 2020",51091,Highland,22,0,0
2020-10-26,"September 26, 2020 to October 9, 2020",51093,Isle of Wight,1212,53,0.0437
2020-10-26,"September 26, 2020 to October 9, 2020",51095,James City,1972,38,0.0193
2020-10-26,"September 26, 2020 to October 9, 2020",51097,King and Queen,133,6,0.0451
2020-10-26,"September 26, 2020 to October 9, 2020",51099,King George,369,25,0.0678
2020-10-26,"September 26, 2020 to October 9, 2020",51101,King William,334,15,0.0449
2020-10-26,"September 26, 2020 to October 9, 2020",51103,Lancaster,828,26,0.0314
2020-10-26,"September 26, 2020 to October 9, 2020",51105,Lee,356,24,0.0674
2020-10-26,"September 26, 2020 to October 9, 2020",51107,Loudoun,8489,464,0.0547
2020-10-26,"September 26, 2020 to October 9, 2020",51109,Louisa,832,46,0.0553
2020-10-26,"September 26, 2020 to October 9, 2020",51111,Lunenburg,249,8,0.0321
2020-10-26,"September 26, 2020 to October 9, 2020",51113,Madison,247,7,0.0283
2020-10-26,"September 26, 2020 to October 9, 2020",51115,Mathews,377,24,0.0637
2020-10-26,"September 26, 2020 to October 9, 2020",51117,Mecklenburg,1792,114,0.0636
2020-10-26,"September 26, 2020 to October 9, 2020",51119,Middlesex,286,14,0.049
2020-10-26,"September 26, 2020 to October 9, 2020",51121,Montgomery,6632,379,0.0571
2020-10-26,"September 26, 2020 to October 9, 2020",51125,Nelson,348,20,0.0575
2020-10-26,"September 26, 2020 to October 9, 2020",51127,New Kent,531,45,0.0847
2020-10-26,"September 26, 2020 to October 9, 2020",51131,Northampton,215,6,0.0279
2020-10-26,"September 26, 2020 to October 9, 2020",51133,Northumberland,495,37,0.0747
2020-10-26,"September 26, 2020 to October 9, 2020",51135,Nottoway,465,32,0.0688
2020-10-26,"September 26, 2020 to October 9, 2020",51137,Orange,806,26,0.0323
2020-10-26,"September 26, 2020 to October 9, 2020",51139,Page,439,32,0.0729
2020-10-26,"September 26, 2020 to October 9, 2020",51141,Patrick,260,16,0.0615
2020-10-26,"September 26, 2020 to October 9, 2020",51143,Pittsylvania,1058,96,0.0907
2020-10-26,"September 26, 2020 to October 9, 2020",51145,Powhatan,1727,27,0.0156
2020-10-26,"September 26, 2020 to October 9, 2020",51147,Prince Edward,746,57,0.0764
2020-10-26,"September 26, 2020 to October 9, 2020",51149,Prince George,665,109,0.1639
2020-10-26,"September 26, 2020 to October 9, 2020",51153,Prince William,9678,624,0.0645
2020-10-26,"September 26, 2020 to October 9, 2020",51155,Pulaski,637,12,0.0188
2020-10-26,"September 26, 2020 to October 9, 2020",51157,Rappahannock,81,2,0.0247
2020-10-26,"September 26, 2020 to October 9, 2020",51159,Richmond County,298,7,0.0235
2020-10-26,"September 26, 2020 to October 9, 2020",51161,Roanoke County,2012,165,0.082
2020-10-26,"September 26, 2020 to October 9, 2020",51163,Rockbridge,1053,25,0.0237
2020-10-26,"September 26, 2020 to October 9, 2020",51165,Rockingham,1964,176,0.0896
2020-10-26,"September 26, 2020 to October 9, 2020",51167,Russell,370,14,0.0378
2020-10-26,"September 26, 2020 to October 9, 2020",51169,Scott,403,37,0.0918
2020-10-26,"September 26, 2020 to October 9, 2020",51171,Shenandoah,1538,41,0.0267
2020-10-26,"September 26, 2020 to October 9, 2020",51173,Smyth,1113,47,0.0422
2020-10-26,"September 26, 2020 to October 9, 2020",51175,Southampton,447,45,0.1007
2020-10-26,"September 26, 2020 to October 9, 2020",51177,Spotsylvania,1784,85,0.0476
2020-10-26,"September 26, 2020 to October 9, 2020",51179,Stafford,2449,116,0.0474
2020-10-26,"September 26, 2020 to October 9, 2020",51181,Surry,138,15,0.1087
2020-10-26,"September 26, 2020 to October 9, 2020",51183,Sussex,188,9,0.0479
2020-10-26,"September 26, 2020 to October 9, 2020",51185,Tazewell,604,18,0.0298
2020-10-26,"September 26, 2020 to October 9, 2020",51187,Warren,1076,35,0.0325
2020-10-26,"September 26, 2020 to October 9, 2020",51191,Washington,879,96,0.1092
2020-10-26,"September 26, 2020 to October 9, 2020",51193,Westmoreland,522,13,0.0249
2020-10-26,"September 26, 2020 to October 9, 2020",51195,Wise,631,40,0.0634
2020-10-26,"September 26, 2020 to October 9, 2020",51197,Wythe,477,26,0.0545
2020-10-26,"September 26, 2020 to October 9, 2020",51199,York,890,24,0.027
2020-10-26,"September 26, 2020 to October 9, 2020",51510,Alexandria,4561,183,0.0401
2020-10-26,"September 26, 2020 to October 9, 2020",51520,Bristol,312,20,0.0641
2020-10-26,"September 26, 2020 to October 9, 2020",51530,Buena Vista City,181,8,0.0442
2020-10-26,"September 26, 2020 to October 9, 2020",51540,Charlottesville,3598,115,0.032
2020-10-26,"September 26, 2020 to October 9, 2020",51550,Chesapeake,4583,288,0.0628
2020-10-26,"September 26, 2020 to October 9, 2020",51570,Colonial Heights,578,30,0.0519
2020-10-26,"September 26, 2020 to October 9, 2020",51580,Covington,305,13,0.0426
2020-10-26,"September 26, 2020 to October 9, 2020",51590,Danville,2251,204,0.0906
2020-10-26,"September 26, 2020 to October 9, 2020",51595,Emporia,406,38,0.0936
2020-10-26,"September 26, 2020 to October 9, 2020",51600,Fairfax City,6,0,0
2020-10-26,"September 26, 2020 to October 9, 2020",51610,Falls Church,430,13,0.0302
2020-10-26,"September 26, 2020 to October 9, 2020",51620,Franklin City,407,30,0.0737
2020-10-26,"September 26, 2020 to October 9, 2020",51630,Fredericksburg,564,18,0.0319
2020-10-26,"September 26, 2020 to October 9, 2020",51640,Galax,207,16,0.0773
2020-10-26,"September 26, 2020 to October 9, 2020",51650,Hampton,2261,115,0.0509
2020-10-26,"September 26, 2020 to October 9, 2020",51660,Harrisonburg,1540,97,0.063
2020-10-26,"September 26, 2020 to October 9, 2020",51670,Hopewell,1216,116,0.0954
2020-10-26,"September 26, 2020 to October 9, 2020",51678,Lexington,1053,25,0.0237
2020-10-26,"September 26, 2020 to October 9, 2020",51680,Lynchburg,3558,262,0.0736
2020-10-26,"September 26, 2020 to October 9, 2020",51683,Manassas City,986,102,0.1034
2020-10-26,"September 26, 2020 to October 9, 2020",51685,Manassas Park,986,102,0.1034
2020-10-26,"September 26, 2020 to October 9, 2020",51690,Martinsville,20,2,0.1
2020-10-26,"September 26, 2020 to October 9, 2020",51700,Newport News,4941,155,0.0314
2020-10-26,"September 26, 2020 to October 9, 2020",51710,Norfolk,5807,258,0.0444
2020-10-26,"September 26, 2020 to October 9, 2020",51720,Norton,188,13,0.0691
2020-10-26,"September 26, 2020 to October 9, 2020",51730,Petersburg,1940,115,0.0593
2020-10-26,"September 26, 2020 to October 9, 2020",51735,Poquoson,149,7,0.047
2020-10-26,"September 26, 2020 to October 9, 2020",51740,Portsmouth,2116,118,0.0558
2020-10-26,"September 26, 2020 to October 9, 2020",51750,Radford,428,18,0.0421
2020-10-26,"September 26, 2020 to October 9, 2020",51760,Richmond City,7938,260,0.0328
2020-10-26,"September 26, 2020 to October 9, 2020",51770,Roanoke City,12515,758,0.0606
2020-10-26,"September 26, 2020 to October 9, 2020",51775,Salem,2337,148,0.0633
2020-10-26,"September 26, 2020 to October 9, 2020",51790,Staunton,2029,49,0.0241
2020-10-26,"September 26, 2020 to October 9, 2020",51800,Suffolk,2722,203,0.0746
2020-10-26,"September 26, 2020 to October 9, 2020",51810,Virginia Beach,9115,353,0.0387
2020-10-26,"September 26, 2020 to October 9, 2020",51820,Waynesboro,1054,63,0.0598
2020-10-26,"September 26, 2020 to October 9, 2020",51830,Williamsburg,10,0,0
2020-10-26,"September 26, 2020 to October 9, 2020",51840,Winchester,2354,155,0.0658
2020-10-26,"October 10, 2020 to October 23, 2020",51001,Accomack,564,15,0.0266
2020-10-26,"October 10, 2020 to October 23, 2020",51003,Albemarle,6673,129,0.0193
2020-10-26,"October 10, 2020 to October 23, 2020",51005,Alleghany,328,23,0.0701
2020-10-26,"October 10, 2020 to October 23, 2020",51007,Amelia,272,18,0.0662
2020-10-26,"October 10, 2020 to October 23, 2020",51009,Amherst,1174,107,0.0911
2020-10-26,"October 10, 2020 to October 23, 2020",51011,Appomattox,546,43,0.0788
2020-10-26,"October 10, 2020 to October 23, 2020",51013,Arlington,7491,263,0.0351
2020-10-26,"October 10, 2020 to October 23, 2020",51015,Augusta,856,53,0.0619
2020-10-26,"October 10, 2020 to October 23, 2020",51017,Bath,77,4,0.0519
2020-10-26,"October 10, 2020 to October 23, 2020",51019,Bedford,2292,196,0.0855
2020-10-26,"October 10, 2020 to October 23, 2020",51021,Bland,153,5,0.0327
2020-10-26,"October 10, 2020 to October 23, 2020",51023,Botetourt,772,62,0.0803
2020-10-26,"October 10, 2020 to October 23, 2020",51025,Brunswick,692,24,0.0347
2020-10-26,"October 10, 2020 to October 23, 2020",51027,Buchanan,112,2,0.0179
2020-10-26,"October 10, 2020 to October 23, 2020",51029,Buckingham,407,11,0.027
2020-10-26,"October 10, 2020 to October 23, 2020",51031,Campbell,1336,101,0.0756
2020-10-26,"October 10, 2020 to October 23, 2020",51033,Caroline,517,33,0.0638
2020-10-26,"October 10, 2020 to October 23, 2020",51035,Carroll,389,59,0.1517
2020-10-26,"October 10, 2020 to October 23, 2020",51036,Charles City,113,10,0.0885
2020-10-26,"October 10, 2020 to October 23, 2020",51037,Charlotte,427,39,0.0913
2020-10-26,"October 10, 2020 to October 23, 2020",51041,Chesterfield,9007,539,0.0598
2020-10-26,"October 10, 2020 to October 23, 2020",51043,Clarke,287,5,0.0174
2020-10-26,"October 10, 2020 to October 23, 2020",51045,Craig,123,19,0.1545
2020-10-26,"October 10, 2020 to October 23, 2020",51047,Culpeper,1027,86,0.0837
2020-10-26,"October 10, 2020 to October 23, 2020",51049,Cumberland,131,5,0.0382
2020-10-26,"October 10, 2020 to October 23, 2020",51051,Dickenson,200,9,0.045
2020-10-26,"October 10, 2020 to October 23, 2020",51053,Dinwiddie,312,26,0.0833
2020-10-26,"October 10, 2020 to October 23, 2020",51057,Essex,294,10,0.034
2020-10-26,"October 10, 2020 to October 23, 2020",51059,Fairfax,28808,1138,0.0395
2020-10-26,"October 10, 2020 to October 23, 2020",51061,Fauquier,1169,40,0.0342
2020-10-26,"October 10, 2020 to October 23, 2020",51063,Floyd,254,11,0.0433
2020-10-26,"October 10, 2020 to October 23, 2020",51065,Fluvanna,671,30,0.0447
2020-10-26,"October 10, 2020 to October 23, 2020",51067,Franklin County,1157,177,0.153
2020-10-26,"October 10, 2020 to October 23, 2020",51069,Frederick,1440,34,0.0236
2020-10-26,"October 10, 2020 to October 23, 2020",51071,Giles,286,14,0.049
2020-10-26,"October 10, 2020 to October 23, 2020",51073,Gloucester,782,30,0.0384
2020-10-26,"October 10, 2020 to October 23, 2020",51075,Goochland,574,15,0.0261
2020-10-26,"October 10, 2020 to October 23, 2020",51077,Grayson,234,30,0.1282
2020-10-26,"October 10, 2020 to October 23, 2020",51079,Greene,590,47,0.0797
2020-10-26,"October 10, 2020 to October 23, 2020",51081,Greensville,537,25,0.0466
2020-10-26,"October 10, 2020 to October 23, 2020",51083,Halifax,1260,40,0.0317
2020-10-26,"October 10, 2020 to October 23, 2020",51085,Hanover,2531,133,0.0525
2020-10-26,"October 10, 2020 to October 23, 2020",51087,Henrico,9927,437,0.044
2020-10-26,"October 10, 2020 to October 23, 2020",51089,Henry,1599,151,0.0944
2020-10-26,"October 10, 2020 to October 23, 2020",51091,Highland,37,2,0.0541
2020-10-26,"October 10, 2020 to October 23, 2020",51093,Isle of Wight,826,40,0.0484
2020-10-26,"October 10, 2020 to October 23, 2020",51095,James City,1513,49,0.0324
2020-10-26,"October 10, 2020 to October 23, 2020",51097,King and Queen,140,4,0.0286
2020-10-26,"October 10, 2020 to October 23, 2020",51099,King George,262,12,0.0458
2020-10-26,"October 10, 2020 to October 23, 2020",51101,King William,357,14,0.0392
2020-10-26,"October 10, 2020 to October 23, 2020",51103,Lancaster,524,23,0.0439
2020-10-26,"October 10, 2020 to October 23, 2020",51105,Lee,703,95,0.1351
2020-10-26,"October 10, 2020 to October 23, 2020",51107,Loudoun,8702,430,0.0494
2020-10-26,"October 10, 2020 to October 23, 2020",51109,Louisa,1021,38,0.0372
2020-10-26,"October 10, 2020 to October 23, 2020",51111,Lunenburg,354,15,0.0424
2020-10-26,"October 10, 2020 to October 23, 2020",51113,Madison,280,9,0.0321
2020-10-26,"October 10, 2020 to October 23, 2020",51115,Mathews,341,16,0.0469
2020-10-26,"October 10, 2020 to October 23, 2020",51117,Mecklenburg,1326,44,0.0332
2020-10-26,"October 10, 2020 to October 23, 2020",51119,Middlesex,342,8,0.0234
2020-10-26,"October 10, 2020 to October 23, 2020",51121,Montgomery,5417,206,0.038
2020-10-26,"October 10, 2020 to October 23, 2020",51125,Nelson,403,16,0.0397
2020-10-26,"October 10, 2020 to October 23, 2020",51127,New Kent,564,30,0.0532
2020-10-26,"October 10, 2020 to October 23, 2020",51131,Northampton,186,6,0.0323
2020-10-26,"October 10, 2020 to October 23, 2020",51133,Northumberland,407,19,0.0467
2020-10-26,"October 10, 2020 to October 23, 2020",51135,Nottoway,825,27,0.0327
2020-10-26,"October 10, 2020 to October 23, 2020",51137,Orange,700,39,0.0557
2020-10-26,"October 10, 2020 to October 23, 2020",51139,Page,363,32,0.0882
2020-10-26,"October 10, 2020 to October 23, 2020",51141,Patrick,311,19,0.0611
2020-10-26,"October 10, 2020 to October 23, 2020",51143,Pittsylvania,1320,66,0.05
2020-10-26,"October 10, 2020 to October 23, 2020",51145,Powhatan,535,36,0.0673
2020-10-26,"October 10, 2020 to October 23, 2020",51147,Prince Edward,842,63,0.0748
2020-10-26,"October 10, 2020 to October 23, 2020",51149,Prince George,580,37,0.0638
2020-10-26,"October 10, 2020 to October 23, 2020",51153,Prince William,9904,571,0.0577
2020-10-26,"October 10, 2020 to October 23, 2020",51155,Pulaski,688,36,0.0523
2020-10-26,"October 10, 2020 to October 23, 2020",51157,Rappahannock,75,1,0.0133
2020-10-26,"October 10, 2020 to October 23, 2020",51159,Richmond County,1086,11,0.0101
2020-10-26,"October 10, 2020 to October 23, 2020",51161,Roanoke County,2345,234,0.0998
2020-10-26,"October 10, 2020 to October 23, 2020",51163,Rockbridge,1307,27,0.0207
2020-10-26,"October 10, 2020 to October 23, 2020",51165,Rockingham,1887,121,0.0641
2020-10-26,"October 10, 2020 to October 23, 2020",51167,Russell,335,44,0.1313
2020-10-26,"October 10, 2020 to October 23, 2020",51169,Scott,616,99,0.1607
2020-10-26,"October 10, 2020 to October 23, 2020",51171,Shenandoah,2067,56,0.0271
2020-10-26,"October 10, 2020 to October 23, 2020",51173,Smyth,1653,27,0.0163
2020-10-26,"October 10, 2020 to October 23, 2020",51175,Southampton,453,94,0.2075
2020-10-26,"October 10, 2020 to October 23, 2020",51177,Spotsylvania,1494,93,0.0622
2020-10-26,"October 10, 2020 to October 23, 2020",51179,Stafford,2132,120,0.0563
2020-10-26,"October 10, 2020 to October 23, 2020",51181,Surry,138,8,0.058
2020-10-26,"October 10, 2020 to October 23, 2020",51183,Sussex,867,9,0.0104
2020-10-26,"October 10, 2020 to October 23, 2020",51185,Tazewell,509,15,0.0295
2020-10-26,"October 10, 2020 to October 23, 2020",51187,Warren,1274,76,0.0597
2020-10-26,"October 10, 2020 to October 23, 2020",51191,Washington,1746,158,0.0905
2020-10-26,"October 10, 2020 to October 23, 2020",51193,Westmoreland,363,17,0.0468
2020-10-26,"October 10, 2020 to October 23, 2020",51195,Wise,857,75,0.0875
2020-10-26,"October 10, 2020 to October 23, 2020",51197,Wythe,425,36,0.0847
2020-10-26,"October 10, 2020 to October 23, 2020",51199,York,903,36,0.0399
2020-10-26,"October 10, 2020 to October 23, 2020",51510,Alexandria,4654,192,0.0413
2020-10-26,"October 10, 2020 to October 23, 2020",51520,Bristol,444,35,0.0788
2020-10-26,"October 10, 2020 to October 23, 2020",51530,Buena Vista City,151,10,0.0662
2020-10-26,"October 10, 2020 to October 23, 2020",51540,Charlottesville,3968,71,0.0179
2020-10-26,"October 10, 2020 to October 23, 2020",51550,Chesapeake,6417,246,0.0383
2020-10-26,"October 10, 2020 to October 23, 2020",51570,Colonial Heights,579,35,0.0604
2020-10-26,"October 10, 2020 to October 23, 2020",51580,Covington,328,23,0.0701
2020-10-26,"October 10, 2020 to October 23, 2020",51590,Danville,1863,138,0.0741
2020-10-26,"October 10, 2020 to October 23, 2020",51595,Emporia,537,25,0.0466
2020-10-26,"October 10, 2020 to October 23, 2020",51600,Fairfax City,3,1,0.3333
2020-10-26,"October 10, 2020 to October 23, 2020",51610,Falls Church,391,10,0.0256
2020-10-26,"October 10, 2020 to October 23, 2020",51620,Franklin City,362,28,0.0773
2020-10-26,"October 10, 2020 to October 23, 2020",51630,Fredericksburg,448,13,0.029
2020-10-26,"October 10, 2020 to October 23, 2020",51640,Galax,283,41,0.1449
2020-10-26,"October 10, 2020 to October 23, 2020",51650,Hampton,2165,110,0.0508
2020-10-26,"October 10, 2020 to October 23, 2020",51660,Harrisonburg,1685,91,0.054
2020-10-26,"October 10, 2020 to October 23, 2020",51670,Hopewell,1048,88,0.084
2020-10-26,"October 10, 2020 to October 23, 2020",51678,Lexington,1307,27,0.0207
2020-10-26,"October 10, 2020 to October 23, 2020",51680,Lynchburg,4590,263,0.0573
2020-10-26,"October 10, 2020 to October 23, 2020",51683,Manassas City,927,72,0.0777
2020-10-26,"October 10, 2020 to October 23, 2020",51685,Manassas Park,927,72,0.0777
2020-10-26,"October 10, 2020 to October 23, 2020",51690,Martinsville,19,2,0.1053
2020-10-26,"October 10, 2020 to October 23, 2020",51700,Newport News,4478,195,0.0435
2020-10-26,"October 10, 2020 to October 23, 2020",51710,Norfolk,5849,288,0.0492
2020-10-26,"October 10, 2020 to October 23, 2020",51720,Norton,237,12,0.0506
2020-10-26,"October 10, 2020 to October 23, 2020",51730,Petersburg,1711,103,0.0602
2020-10-26,"October 10, 2020 to October 23, 2020",51735,Poquoson,214,11,0.0514
2020-10-26,"October 10, 2020 to October 23, 2020",51740,Portsmouth,2064,101,0.0489
2020-10-26,"October 10, 2020 to October 23, 2020",51750,Radford,545,88,0.1615
2020-10-26,"October 10, 2020 to October 23, 2020",51760,Richmond City,8118,298,0.0367
2020-10-26,"October 10, 2020 to October 23, 2020",51770,Roanoke City,12906,979,0.0759
2020-10-26,"October 10, 2020 to October 23, 2020",51775,Salem,2110,134,0.0635
2020-10-26,"October 10, 2020 to October 23, 2020",51790,Staunton,2111,55,0.0261
2020-10-26,"October 10, 2020 to October 23, 2020",51800,Suffolk,1843,77,0.0418
2020-10-26,"October 10, 2020 to October 23, 2020",51810,Virginia Beach,9354,366,0.0391
2020-10-26,"October 10, 2020 to October 23, 2020",51820,Waynesboro,1042,44,0.0422
2020-10-26,"October 10, 2020 to October 23, 2020",51830,Williamsburg,11,2,0.1818
2020-10-26,"October 10, 2020 to October 23, 2020",51840,Winchester,2242,146,0.0651
2020-11-09,"October 10, 2020 to October 23, 2020",51001,Accomack,572,19,0.0332
2020-11-09,"October 10, 2020 to October 23, 2020",51003,Albemarle,6680,132,0.0198
2020-11-09,"October 10, 2020 to October 23, 2020",51510,Alexandria,4873,203,0.0417
2020-11-09,"October 10, 2020 to October 23, 2020",51005,Alleghany,352,25,0.071
2020-11-09,"October 10, 2020 to October 23, 2020",51007,Amelia,289,18,0.0623
2020-11-09,"October 10, 2020 to October 23, 2020",51009,Amherst,1177,109,0.0926
2020-11-09,"October 10, 2020 to October 23, 2020",51011,Appomattox,548,44,0.0803
2020-11-09,"October 10, 2020 to October 23, 2020",51013,Arlington,7840,290,0.037
2020-11-09,"October 10, 2020 to October 23, 2020",51015,Augusta,899,58,0.0645
2020-11-09,"October 10, 2020 to October 23, 2020",51017,Bath,79,4,0.0506
2020-11-09,"October 10, 2020 to October 23, 2020",51019,Bedford,2295,196,0.0854
2020-11-09,"October 10, 2020 to October 23, 2020",51021,Bland,167,5,0.0299
2020-11-09,"October 10, 2020 to October 23, 2020",51023,Botetourt,783,64,0.0817
2020-11-09,"October 10, 2020 to October 23, 2020",51520,Bristol,477,35,0.0734
2020-11-09,"October 10, 2020 to October 23, 2020",51025,Brunswick,707,25,0.0354
2020-11-09,"October 10, 2020 to October 23, 2020",51027,Buchanan,114,4,0.0351
2020-11-09,"October 10, 2020 to October 23, 2020",51029,Buckingham,407,11,0.027
2020-11-09,"October 10, 2020 to October 23, 2020",51530,Buena Vista City,153,11,0.0719
2020-11-09,"October 10, 2020 to October 23, 2020",51031,Campbell,1336,101,0.0756
2020-11-09,"October 10, 2020 to October 23, 2020",51033,Caroline,532,34,0.0639
2020-11-09,"October 10, 2020 to October 23, 2020",51035,Carroll,410,62,0.1512
2020-11-09,"October 10, 2020 to October 23, 2020",51036,Charles City,115,10,0.087
2020-11-09,"October 10, 2020 to October 23, 2020",51037,Charlotte,438,39,0.089
2020-11-09,"October 10, 2020 to October 23, 2020",51540,Charlottesville,3977,72,0.0181
2020-11-09,"October 10, 2020 to October 23, 2020",51550,Chesapeake,6440,254,0.0394
2020-11-09,"October 10, 2020 to October 23, 2020",51041,Chesterfield,9341,560,0.06
2020-11-09,"October 10, 2020 to October 23, 2020",51043,Clarke,293,7,0.0239
2020-11-09,"October 10, 2020 to October 23, 2020",51570,Colonial Heights,632,35,0.0554
2020-11-09,"October 10, 2020 to October 23, 2020",51580,Covington,352,25,0.071
2020-11-09,"October 10, 2020 to October 23, 2020",51045,Craig,127,19,0.1496
2020-11-09,"October 10, 2020 to October 23, 2020",51047,Culpeper,1037,86,0.0829
2020-11-09,"October 10, 2020 to October 23, 2020",51049,Cumberland,137,5,0.0365
2020-11-09,"October 10, 2020 to October 23, 2020",51590,Danville,1879,147,0.0782
2020-11-09,"October 10, 2020 to October 23, 2020",51051,Dickenson,200,9,0.045
2020-11-09,"October 10, 2020 to October 23, 2020",51053,Dinwiddie,325,27,0.0831
2020-11-09,"October 10, 2020 to October 23, 2020",51595,Emporia,1157,38,0.0328
